event_slug,event_name,overview_url,split,league,region,day,group,game_id,source_url,source_scope,weapon_key,weapon,kills,damage,knockdowns,times_knocked,fwr_pct,shots,hits,accuracy,playtime,playtime_seconds,max_kill_range,max_damage_range,icon,stage,game_label,game_number,map_name,stats_url,replay_url,title
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,83b1bc1985ec518f9fa7032711c83d5a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/83b1bc1985ec518f9fa7032711c83d5a,game,Rampage,Rampage LMG,0,295,,,,237,15,6.33%,0h 6m 0s,360,0,102.58,Rampage_LMG_Icon.svg,Losers Round 2,Game #1,1,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/83b1bc1985ec518f9fa7032711c83d5a,https://apexlegendsstatus.com/algs/game/83b1bc1985ec518f9fa7032711c83d5a,Losers Round 2 - Game #1 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,83b1bc1985ec518f9fa7032711c83d5a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/83b1bc1985ec518f9fa7032711c83d5a,game,Spitfire,M600 Spitfire,0,329,,,,346,23,6.65%,0h 10m 12s,612,0,146.25,M600_Spitfire_Icon.svg,Losers Round 2,Game #1,1,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/83b1bc1985ec518f9fa7032711c83d5a,https://apexlegendsstatus.com/algs/game/83b1bc1985ec518f9fa7032711c83d5a,Losers Round 2 - Game #1 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,83b1bc1985ec518f9fa7032711c83d5a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/83b1bc1985ec518f9fa7032711c83d5a,game,L-STAR,L-STAR EMG,0,465,,,,238,37,15.55%,0h 7m 8s,428,0,134.04,L-STAR_EMG_Icon.svg,Losers Round 2,Game #1,1,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/83b1bc1985ec518f9fa7032711c83d5a,https://apexlegendsstatus.com/algs/game/83b1bc1985ec518f9fa7032711c83d5a,Losers Round 2 - Game #1 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,83b1bc1985ec518f9fa7032711c83d5a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/83b1bc1985ec518f9fa7032711c83d5a,game,Sentinel,Sentinel,0,361,,,,9,4,44.44%,0h 3m 28s,208,0,60.5,Sentinel_Icon.svg,Losers Round 2,Game #1,1,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/83b1bc1985ec518f9fa7032711c83d5a,https://apexlegendsstatus.com/algs/game/83b1bc1985ec518f9fa7032711c83d5a,Losers Round 2 - Game #1 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,83b1bc1985ec518f9fa7032711c83d5a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/83b1bc1985ec518f9fa7032711c83d5a,game,ThermiteGrenade,Thermite Grenade,0,125,,,,-,35,-,0h 0m 0s,0,0,52.56,Thermite_Grenade.svg,Losers Round 2,Game #1,1,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/83b1bc1985ec518f9fa7032711c83d5a,https://apexlegendsstatus.com/algs/game/83b1bc1985ec518f9fa7032711c83d5a,Losers Round 2 - Game #1 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,83b1bc1985ec518f9fa7032711c83d5a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/83b1bc1985ec518f9fa7032711c83d5a,game,ArcStar,Arc Star,0,270,,,,-,9,-,0h 0m 0s,0,0,54.93,Arc_Star.svg,Losers Round 2,Game #1,1,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/83b1bc1985ec518f9fa7032711c83d5a,https://apexlegendsstatus.com/algs/game/83b1bc1985ec518f9fa7032711c83d5a,Losers Round 2 - Game #1 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,83b1bc1985ec518f9fa7032711c83d5a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/83b1bc1985ec518f9fa7032711c83d5a,game,R-99,R-99 SMG,0,243,,,,-,19,-,0h 0m 0s,0,0,8.94,R-99_SMG_Icon.svg,Losers Round 2,Game #1,1,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/83b1bc1985ec518f9fa7032711c83d5a,https://apexlegendsstatus.com/algs/game/83b1bc1985ec518f9fa7032711c83d5a,Losers Round 2 - Game #1 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,83b1bc1985ec518f9fa7032711c83d5a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/83b1bc1985ec518f9fa7032711c83d5a,game,Wingman,Wingman,0,0,,,,-,-,NAN%,0h 0m 2s,2,0,0,Wingman_Icon.svg,Losers Round 2,Game #1,1,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/83b1bc1985ec518f9fa7032711c83d5a,https://apexlegendsstatus.com/algs/game/83b1bc1985ec518f9fa7032711c83d5a,Losers Round 2 - Game #1 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,83b1bc1985ec518f9fa7032711c83d5a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/83b1bc1985ec518f9fa7032711c83d5a,game,C.A.R.,C.A.R.,0,0,,,,11,-,0%,0h 0m 30s,30,0,0,C.A.R._SMG_Icon.svg,Losers Round 2,Game #1,1,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/83b1bc1985ec518f9fa7032711c83d5a,https://apexlegendsstatus.com/algs/game/83b1bc1985ec518f9fa7032711c83d5a,Losers Round 2 - Game #1 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,83b1bc1985ec518f9fa7032711c83d5a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/83b1bc1985ec518f9fa7032711c83d5a,game,Alternator,Alternator SMG,0,0,,,,-,-,NAN%,0h 0m 6s,6,0,0,Alternator_SMG_Icon.svg,Losers Round 2,Game #1,1,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/83b1bc1985ec518f9fa7032711c83d5a,https://apexlegendsstatus.com/algs/game/83b1bc1985ec518f9fa7032711c83d5a,Losers Round 2 - Game #1 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,83b1bc1985ec518f9fa7032711c83d5a,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/83b1bc1985ec518f9fa7032711c83d5a,game,RE-45,RE-45,0,0,,,,-,-,NAN%,0h 0m 8s,8,0,0,RE-45_Auto_Icon.svg,Losers Round 2,Game #1,1,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/83b1bc1985ec518f9fa7032711c83d5a,https://apexlegendsstatus.com/algs/game/83b1bc1985ec518f9fa7032711c83d5a,Losers Round 2 - Game #1 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,game,Nemesis,Nemesis Burst AR,6,4874,13,6,68.42,2020,415,20.54%,1h 28m 14s,5294,80.03,241.51,Nemesis_Burst_AR_Icon.svg,Losers Round 2,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,game,TripleTake,Triple Take,2,1491,5,,,116,73,62.93%,0h 24m 42s,1482,120.75,318.97,Triple_Take_Icon.svg,Losers Round 2,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,game,Hemlok,Hemlok,1,3726,2,,,2075,282,13.59%,1h 12m 55s,4375,101.24,282.08,Hemlok_Burst_AR_Icon.svg,Losers Round 2,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,game,Bocek,Bocek Compound Bow,2,703,4,,,-,11,-,0h 5m 0s,300,99.5,174.71,Bocek_Compound_Bow_Icon.svg,Losers Round 2,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,game,Sentinel,Sentinel,1,294,1,,,20,4,20%,0h 4m 17s,257,92.26,92.26,Sentinel_Icon.svg,Losers Round 2,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,game,30-30,30-30 Repeater,2,2116,4,,,228,49,21.49%,0h 37m 0s,2220,112.41,154.58,30-30_Repeater_Icon.svg,Losers Round 2,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,game,G7Scout,G7 Scout,2,3366,4,,,962,107,11.12%,0h 44m 40s,2680,84.07,210.69,G7_Scout_Icon.svg,Losers Round 2,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,game,Mozambique,Mozambique Shotgun,3,534,22,14,61.11,537,32,5.96%,0h 3m 52s,232,34.56,34.56,Mozambique_Shotgun_Icon.svg,Losers Round 2,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,game,HAVOC,HAVOC Rifle,7,2137,14,12,53.85,815,126,15.46%,0h 31m 55s,1915,30.11,147.25,HAVOC_Rifle_Icon.svg,Losers Round 2,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,game,Mozambique (Akimbo),Mozambique (Akimbo),20,5405,23,14,62.16,-,360,-,1h 0m 14s,3614,36.46,49.26,Mozambique_Shotgun_Akimbo_Icon.svg,Losers Round 2,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,game,Volt,Volt SMG,3,262,3,1,75.0,112,19,16.96%,0h 1m 48s,108,23.71,25.89,Volt_SMG_Icon.svg,Losers Round 2,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,game,ArcStar,Arc Star,1,354,2,,,-,13,-,0h 0m 0s,0,10.75,71.28,Arc_Star.svg,Losers Round 2,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,game,Flatline,VK-47 Flatline,1,289,2,1,66.67,180,16,8.89%,0h 8m 3s,483,4.78,100.86,VK-47_Flatline_Icon.svg,Losers Round 2,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,game,EVA-8,EVA-8 Auto,2,389,3,1,75.0,67,56,83.58%,0h 4m 57s,297,7.35,40.29,EVA-8_Auto_Icon.svg,Losers Round 2,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,game,Peacekeeper,Peacekeeper,2,383,4,1,80.0,21,35,-,0h 2m 27s,147,4.7,15.98,Peacekeeper_Icon.svg,Losers Round 2,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,game,Mastiff,Mastiff Shotgun,0,540,,4,,38,36,94.74%,0h 8m 56s,536,0,20.63,Mastiff_Shotgun_Icon.svg,Losers Round 2,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,game,Rampage,Rampage LMG,0,392,,1,,159,16,10.06%,0h 8m 34s,514,0,92.42,Rampage_LMG_Icon.svg,Losers Round 2,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,game,P2020,P2020,0,292,,1,,34,13,38.24%,0h 2m 17s,137,0,15.63,P2020_Icon.svg,Losers Round 2,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,game,ChargeRifle,Charge Rifle,0,737,,,,51,8,15.69%,0h 11m 55s,715,0,380.31,Charge_Rifle_Icon.svg,Losers Round 2,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,game,Spitfire,M600 Spitfire,0,69,,,,114,4,3.51%,0h 2m 23s,143,0,74.64,M600_Spitfire_Icon.svg,Losers Round 2,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,game,Wingman,Wingman,0,131,,,,56,2,3.57%,0h 7m 12s,432,0,110.73,Wingman_Icon.svg,Losers Round 2,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,game,R-301,R-301 Carbine,0,72,,,,137,6,4.38%,0h 5m 6s,306,0,81.91,R-301_Carbine_Icon.svg,Losers Round 2,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,game,FragGrenade,Frag Grenade,0,325,,,,-,6,-,0h 0m 0s,0,0,73.79,Frag_Grenade.svg,Losers Round 2,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,game,ThermiteGrenade,Thermite Grenade,0,75,,,,-,21,-,0h 0m 0s,0,0,40.31,Thermite_Grenade.svg,Losers Round 2,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point
playoffs_split2,ALGS Year 4 Split 2 Playoffs,,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,game,Prowler,Prowler Burst PDW,0,0,,,,26,-,0%,0h 0m 26s,26,0,0,Prowler_Burst_PDW_Icon.svg,Losers Round 2,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point
