event_slug,event_name,overview_url,split,league,region,day,group,game_id,source_url,source_scope,table_index,table_type,table_heading,row_number,player,team,best_p,games,kills,assists,knocks,times_knocked,dmg_dealt,dmg_taken,dmg_diff,dmg_per_kill,ring_dmg,rez,rspn,k_per_d,ka_per_d,deaths,surv_time,avg_time_to_first_kill,top_10_pct,t10_to_t5_pct,t5_to_t1_pct
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,62,TSM_Verhulst,TSM,1st,20,24,22,26,22,"11,782","9,256","2,526",490.92,"1,623",2,0,1.2,2.3,20,,12m 11s,40%,75%,16.7%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,63,EXO_KSWINNIIE,EXO Clan,1st,23,23,36,26,26,"16,380","13,249","3,131",712.17,345,2,1,1.05,2.68,22,,13m 41s,69.6%,37.5%,33.3%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,64,DRG_Sleep,Dragons Esports,1st,23,24,21,29,28,"11,621","13,981","-2,360",484.21,895,12,0,1,1.88,24,,12m 11s,43.5%,40%,25%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,65,Alliance_Hakis,Alliance,1st,23,23,40,23,25,"15,700","14,750",950,682.61,"1,774",3,1,1.05,2.86,22,,13m 17s,78.3%,61.1%,18.2%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,66,FNC_Satuki,FNATIC,1st,23,25,19,32,24,"13,852","9,649","4,203",554.08,"1,994",1,0,1.14,2,22,,10m 48s,30.4%,57.1%,25%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,67,SSG_XYNEW,SpaceStation Gaming,1st,33,39,37,50,39,"24,936","16,647","8,289",639.38,"1,675",4,0,1.26,2.45,31,,14m 43s,48.5%,37.5%,33.3%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,68,E8xBLD Zachmazer,Elev8 x Bleed,1st,23,29,34,34,29,"14,862","14,675",187,512.48,"1,389",4,0,1.26,2.74,23,,14m 15s,60.9%,42.9%,16.7%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,69,iiTzTimmy,Mizuchi,1st,23,19,25,26,26,"16,509","13,830","2,679",868.89,"1,496",5,1,0.83,1.91,23,,14m 17s,43.5%,80%,25%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,70,NRG_Reptar,NRG,1st,20,16,12,19,22,"8,978","11,416","-2,438",561.13,381,8,0,0.8,1.4,20,,11m 59s,60%,41.7%,20%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,71,Riddle YUKIO,RIDDLE ORDER,6th,10,2,3,6,12,"3,980","5,859","-1,879",1990,99,2,0,0.18,0.45,11,,16m 39s,30%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,72,BLCK_Hiarka,Blacklist International,3rd,23,17,19,21,24,"10,716","13,542","-2,826",630.35,478,5,1,0.74,1.57,23,,12m 7s,43.5%,60%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,73,HRZ laheemx_,HEROEZ,2nd,20,13,7,13,20,"7,276","9,853","-2,577",559.69,220,0,0,0.65,1,20,,12m 6s,45%,44.4%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,74,VP_Sharky,Virtus.Pro,1st,20,29,10,33,20,"10,954","9,385","1,569",377.72,696,1,0,1.53,2.05,19,,14m 37s,45%,55.6%,20%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,75,Nth_Taida,NORTHEPTION,2nd,20,18,26,19,23,"16,281","9,903","6,378",904.5,531,3,1,0.9,2.2,20,,9m 53s,55%,63.6%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,76,HAO_wgtagashi,HAO,2nd,20,18,21,23,22,"11,456","10,310","1,146",636.44,207,4,1,0.9,1.95,20,,15m 32s,60%,25%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,77,LGD_FeiJu,LGD GAMING,1st,23,15,20,17,35,"13,008","15,080","-2,072",867.2,"1,089",0,0,0.6,1.4,25,,11m 46s,43.5%,40%,25%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,78,DMS_Prestis,DMS,1st,23,27,13,34,26,"19,834","17,173","2,661",734.59,901,3,0,1.17,1.74,23,,13m 45s,60.9%,64.3%,22.2%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,79,WBG_Boring,Weibo Gaming,1st,20,12,12,16,22,"7,605","9,135","-1,530",633.75,965,3,1,0.6,1.2,20,,16m 9s,20%,50%,50%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,80,TIE_Axis,TIE,2nd,20,21,6,29,21,"15,087","11,710","3,377",718.43,548,1,2,1,1.29,21,,12m 37s,45%,33.3%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,81,VP_Wey,Virtus.Pro,1st,20,8,15,10,19,"7,095","9,184","-2,089",886.88,"1,010",1,0,0.42,1.21,19,,20m 22s,45%,55.6%,20%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,82,Riddle saku,RIDDLE ORDER,6th,10,4,3,7,12,"4,310","5,726","-1,416",1077.5,73,1,2,0.4,0.7,10,,7m 42s,30%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,83,DMS_taskmast33r,DMS,1st,23,20,21,27,25,"16,883","16,666",217,844.15,845,3,2,0.87,1.78,23,,14m 29s,60.9%,64.3%,22.2%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,84,Nth_YukaPEROdator,NORTHEPTION,2nd,20,19,21,23,25,"9,284","8,631",653,488.63,381,2,1,0.95,2,20,,14m 4s,55%,63.6%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,85,TSM_zap,TSM,1st,20,20,22,26,21,"8,674","9,041",-367,433.7,"1,282",1,2,1.05,2.21,19,,10m 56s,40%,75%,16.7%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,86,HRZ Kisanss,HEROEZ,2nd,20,6,11,8,21,"10,320","11,056",-736,1720,187,2,0,0.3,0.85,20,,13m 59s,45%,44.4%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,87,Wxltzy,Mizuchi,1st,23,32,18,37,28,"19,234","14,992","4,242",601.06,"1,150",1,2,1.45,2.27,22,,13m 30s,43.5%,80%,25%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,88,WBG_Gusenpa1,Weibo Gaming,1st,20,18,16,27,21,"9,214","9,221",-7,511.89,479,2,0,0.9,1.7,20,,8m 51s,20%,50%,50%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,89,LGD_MingYue,LGD GAMING,1st,23,8,39,11,24,"9,188","7,781","1,407",1148.5,"1,101",2,5,0.36,2.14,22,,12m 27s,43.5%,40%,25%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,90,SSG_Phony,SpaceStation Gaming,1st,33,20,40,25,35,"11,278","15,881","-4,603",563.9,987,4,2,0.65,1.94,31,,13m 38s,48.5%,37.5%,33.3%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,91,NAVI_MaTaFe,Natus Vincere,2nd,20,22,18,25,22,"9,752","10,713",-961,443.27,"1,577",5,2,1.05,1.9,21,,9m 34s,40%,37.5%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,92,Alliance_Unlucky,Alliance,1st,23,36,32,43,24,"18,429","12,436","5,993",511.92,"2,263",7,1,1.64,3.09,22,,13m 57s,78.3%,61.1%,18.2%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,93,NRG_Nocturnal,NRG,1st,20,26,18,32,25,"15,159","15,533",-374,583.04,592,1,2,1.3,2.2,20,,10m 47s,60%,41.7%,20%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,94,DRG_Zillach,Dragons Esports,1st,23,22,24,28,29,"12,263","13,173",-910,557.41,"1,251",0,0,1,2.09,22,,13m 3s,43.5%,40%,25%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,95,FNC_Lyqk,FNATIC,1st,23,17,19,27,23,"13,383","8,038","5,345",787.24,"2,048",1,0,0.77,1.64,22,,14m,30.4%,57.1%,25%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,96,BLCK_Jmw,Blacklist International,3rd,23,15,18,19,26,"8,541","10,987","-2,446",569.4,608,4,0,0.65,1.43,23,,12m 30s,43.5%,60%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,97,E8xBLD lou,Elev8 x Bleed,1st,23,26,34,31,24,"12,508","13,044",-536,481.08,"1,574",3,1,1.08,2.5,24,,12m 19s,60.9%,42.9%,16.7%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,98,TIE_Infamous,TIE,2nd,20,10,8,15,23,"10,101","9,970",131,1010.1,408,2,0,0.45,0.82,22,,15m 28s,45%,33.3%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,99,HAO_5CG,HAO,2nd,20,13,33,17,24,"9,982","9,957",25,767.85,305,3,1,0.59,2.09,22,,14m 48s,60%,25%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,100,EXO_Slayers,EXO Clan,1st,23,16,21,21,22,"11,779","11,334",445,736.19,190,3,0,0.76,1.76,21,,15m 42s,69.6%,37.5%,33.3%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,101,SSG_Koy,SpaceStation Gaming,1st,33,38,37,44,36,"25,304","16,671","8,633",665.89,"1,037",9,0,1.15,2.27,33,,12m 22s,48.5%,37.5%,33.3%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,102,NAVI_KIND4,Natus Vincere,2nd,20,22,22,24,25,"8,301","9,031",-730,377.32,"1,568",2,0,0.96,1.91,23,,14m 27s,40%,37.5%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,103,LGD_LqDuD,LGD GAMING,1st,23,35,11,40,25,"14,079","11,782","2,297",402.26,668,9,0,1.46,1.92,24,,13m 37s,43.5%,40%,25%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,104,EXO_Feuda,EXO Clan,1st,23,38,20,44,25,"17,589","13,874","3,715",462.87,270,4,1,1.73,2.64,22,,12m 35s,69.6%,37.5%,33.3%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,105,WBG_JackieChan,Weibo Gaming,1st,20,15,21,23,22,"9,978","7,800","2,178",665.2,985,2,2,0.75,1.8,20,,12m 23s,20%,50%,50%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,106,VP_Prycyy,Virtus.Pro,1st,20,18,16,19,21,"10,311","9,950",361,572.83,848,0,0,0.95,1.79,19,,15m 22s,45%,55.6%,20%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,107,DMS_7ozzzus,DMS,1st,23,14,12,20,22,"12,899","12,272",627,921.36,880,4,1,0.67,1.24,21,,15m 3s,60.9%,64.3%,22.2%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,108,NRG_FunFPS,NRG,1st,20,13,26,20,22,"14,177","11,198","2,979",1090.54,815,4,1,0.65,1.95,20,,9m 58s,60%,41.7%,20%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,109,DRG_PANIC,Dragons Esports,1st,23,21,27,25,28,"13,660","14,882","-1,222",650.48,561,6,2,0.91,2.09,23,,14m 17s,43.5%,40%,25%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,110,Riddle UmichanLoveti,RIDDLE ORDER,6th,10,5,2,7,12,"4,859","4,636",223,971.8,69,1,0,0.45,0.64,11,,13m 39s,30%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,111,HAO_Right,HAO,2nd,20,25,18,31,24,"9,700","10,928","-1,228",388,295,4,1,1.19,2.05,21,,13m 48s,60%,25%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,112,Gild,Mizuchi,1st,23,14,31,20,25,"13,922","12,259","1,663",994.43,"1,064",8,1,0.64,2.05,22,,15m 58s,43.5%,80%,25%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,113,TIE_Kamaneko,TIE,2nd,20,2,16,2,21,"2,966","7,327","-4,361",1483,337,0,2,0.1,0.86,21,,9m 30s,45%,33.3%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,114,FNC_YukaF,FNATIC,1st,23,15,24,20,24,"11,764","9,498","2,266",784.27,"2,267",4,0,0.68,1.77,22,,12m 9s,30.4%,57.1%,25%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,115,E8xBLD knoqd,Elev8 x Bleed,1st,23,29,29,34,26,"10,810","10,471",339,372.76,"1,538",5,1,1.32,2.64,22,,13m 32s,60.9%,42.9%,16.7%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,116,BLCK_Uxako,Blacklist International,3rd,23,19,18,27,28,"13,211","13,691",-480,695.32,665,1,0,0.79,1.54,24,,12m 2s,43.5%,60%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,117,TSM_Reps,TSM,1st,20,24,23,26,21,"10,944","9,009","1,935",456,"1,084",4,0,1.2,2.35,20,,10m 56s,40%,75%,16.7%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,118,AlIiance_Effect,Alliance,1st,23,51,26,60,26,"23,560","15,223","8,337",461.96,"1,871",3,0,2.43,3.67,21,,12m 48s,78.3%,61.1%,18.2%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,119,HRZ Bastiaan0Z,HEROEZ,2nd,20,12,8,16,21,"9,268","11,418","-2,150",772.33,332,2,0,0.6,1,20,,11m 41s,45%,44.4%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,97,player_stats,Top 10 Teams,120,Nth_ReyzyGG,NORTHEPTION,2nd,20,21,19,23,23,"8,637","9,672","-1,035",411.29,434,5,0,0.95,1.82,22,,12m 5s,55%,63.6%,0%
