event_slug,event_name,split,league,region,day,group,stage,game_label,game_number,map_name,game_id,stats_url,replay_url,title,score_rank,team,placement,kills,total_points,placement_points_reported,placement_points_rule,score_check
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #2,2,Storm Point,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point,2,E-Xolos LAZER,2,2,11,9,9,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #2,2,Storm Point,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point,3,Natus Vincere,3,3,10,7,7,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #2,2,Storm Point,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point,4,Cloud9,4,5,10,5,5,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #2,2,Storm Point,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point,5,HAO,8,8,10,2,2,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #2,2,Storm Point,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point,6,Exo Clan,5,5,9,4,4,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #2,2,Storm Point,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point,7,FNATIC,9,5,7,2,2,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #2,2,Storm Point,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point,8,REJECT WINNITYJP,6,3,6,3,3,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #2,2,Storm Point,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point,9,Liquid Alienware,10,4,6,2,2,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #2,2,Storm Point,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point,10,DreamFire,7,2,5,3,3,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #2,2,Storm Point,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point,11,shadow3690,16,4,4,0,0,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #2,2,Storm Point,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point,12,LG,12,2,3,1,1,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #2,2,Storm Point,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point,13,Legends Gaming,14,2,3,1,1,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #2,2,Storm Point,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point,14,NORTHEPTION,11,1,2,1,1,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #2,2,Storm Point,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point,15,SWQ,17,2,2,0,0,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #2,2,Storm Point,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point,16,Alliance,13,0,1,1,1,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #2,2,Storm Point,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point,17,GoNext Esports,15,0,1,1,1,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #2,2,Storm Point,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point,18,MKERS,19,1,1,0,0,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #2,2,Storm Point,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point,19,Noctem Scan,18,0,0,0,0,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #2,2,Storm Point,fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/fcd0722e8809f9ec9311870feb1fbbbf,https://apexlegendsstatus.com/algs/game/fcd0722e8809f9ec9311870feb1fbbbf,Losers Round 2 - Game #2 - Storm Point,20,Complexity,20,0,0,0,0,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #3,3,Storm Point,c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/game/c2aa3ef50e53b415701b9ecc1969f26d,Losers Round 2 - Game #3 - Storm Point,1,FNATIC,1,12,24,12,12,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #3,3,Storm Point,c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/game/c2aa3ef50e53b415701b9ecc1969f26d,Losers Round 2 - Game #3 - Storm Point,2,Complexity,2,9,18,9,9,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #3,3,Storm Point,c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/game/c2aa3ef50e53b415701b9ecc1969f26d,Losers Round 2 - Game #3 - Storm Point,3,DreamFire,3,3,10,7,7,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #3,3,Storm Point,c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/game/c2aa3ef50e53b415701b9ecc1969f26d,Losers Round 2 - Game #3 - Storm Point,4,Liquid Alienware,4,4,9,5,5,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #3,3,Storm Point,c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/game/c2aa3ef50e53b415701b9ecc1969f26d,Losers Round 2 - Game #3 - Storm Point,5,GUILD,5,4,8,4,4,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #3,3,Storm Point,c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/game/c2aa3ef50e53b415701b9ecc1969f26d,Losers Round 2 - Game #3 - Storm Point,6,Exo Clan,7,5,8,3,3,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #3,3,Storm Point,c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/game/c2aa3ef50e53b415701b9ecc1969f26d,Losers Round 2 - Game #3 - Storm Point,7,shadow3690,10,6,8,2,2,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #3,3,Storm Point,c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/game/c2aa3ef50e53b415701b9ecc1969f26d,Losers Round 2 - Game #3 - Storm Point,8,REJECT WINNITYJP,8,5,7,2,2,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #3,3,Storm Point,c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/game/c2aa3ef50e53b415701b9ecc1969f26d,Losers Round 2 - Game #3 - Storm Point,9,LG,9,3,5,2,2,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #3,3,Storm Point,c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/game/c2aa3ef50e53b415701b9ecc1969f26d,Losers Round 2 - Game #3 - Storm Point,10,Noctem Scan,6,1,4,3,3,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #3,3,Storm Point,c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/game/c2aa3ef50e53b415701b9ecc1969f26d,Losers Round 2 - Game #3 - Storm Point,11,Alliance,12,2,3,1,1,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #3,3,Storm Point,c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/game/c2aa3ef50e53b415701b9ecc1969f26d,Losers Round 2 - Game #3 - Storm Point,12,NORTHEPTION,11,1,2,1,1,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #3,3,Storm Point,c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/game/c2aa3ef50e53b415701b9ecc1969f26d,Losers Round 2 - Game #3 - Storm Point,13,Cloud9,13,1,2,1,1,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #3,3,Storm Point,c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/game/c2aa3ef50e53b415701b9ecc1969f26d,Losers Round 2 - Game #3 - Storm Point,14,HAO,14,1,2,1,1,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #3,3,Storm Point,c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/game/c2aa3ef50e53b415701b9ecc1969f26d,Losers Round 2 - Game #3 - Storm Point,15,E-Xolos LAZER,15,1,2,1,1,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #3,3,Storm Point,c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/game/c2aa3ef50e53b415701b9ecc1969f26d,Losers Round 2 - Game #3 - Storm Point,16,Natus Vincere,18,2,2,0,0,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #3,3,Storm Point,c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/game/c2aa3ef50e53b415701b9ecc1969f26d,Losers Round 2 - Game #3 - Storm Point,17,SWQ,16,0,0,0,0,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #3,3,Storm Point,c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/game/c2aa3ef50e53b415701b9ecc1969f26d,Losers Round 2 - Game #3 - Storm Point,18,GoNext Esports,17,0,0,0,0,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #3,3,Storm Point,c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/game/c2aa3ef50e53b415701b9ecc1969f26d,Losers Round 2 - Game #3 - Storm Point,19,MKERS,19,0,0,0,0,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #3,3,Storm Point,c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/c2aa3ef50e53b415701b9ecc1969f26d,https://apexlegendsstatus.com/algs/game/c2aa3ef50e53b415701b9ecc1969f26d,Losers Round 2 - Game #3 - Storm Point,20,Legends Gaming,20,0,0,0,0,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #4,4,World's Edge,43690bdcfda972bc0dacf58dbc86de61,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/43690bdcfda972bc0dacf58dbc86de61,https://apexlegendsstatus.com/algs/game/43690bdcfda972bc0dacf58dbc86de61,Losers Round 2 - Game #4 - World's Edge,1,Alliance,1,15,27,12,12,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #4,4,World's Edge,43690bdcfda972bc0dacf58dbc86de61,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/43690bdcfda972bc0dacf58dbc86de61,https://apexlegendsstatus.com/algs/game/43690bdcfda972bc0dacf58dbc86de61,Losers Round 2 - Game #4 - World's Edge,2,Noctem Scan,2,6,15,9,9,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #4,4,World's Edge,43690bdcfda972bc0dacf58dbc86de61,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/43690bdcfda972bc0dacf58dbc86de61,https://apexlegendsstatus.com/algs/game/43690bdcfda972bc0dacf58dbc86de61,Losers Round 2 - Game #4 - World's Edge,3,Exo Clan,3,5,12,7,7,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #4,4,World's Edge,43690bdcfda972bc0dacf58dbc86de61,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/43690bdcfda972bc0dacf58dbc86de61,https://apexlegendsstatus.com/algs/game/43690bdcfda972bc0dacf58dbc86de61,Losers Round 2 - Game #4 - World's Edge,4,Liquid Alienware,5,3,7,4,4,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #4,4,World's Edge,43690bdcfda972bc0dacf58dbc86de61,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/43690bdcfda972bc0dacf58dbc86de61,https://apexlegendsstatus.com/algs/game/43690bdcfda972bc0dacf58dbc86de61,Losers Round 2 - Game #4 - World's Edge,5,shadow3690,11,6,7,1,1,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #4,4,World's Edge,43690bdcfda972bc0dacf58dbc86de61,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/43690bdcfda972bc0dacf58dbc86de61,https://apexlegendsstatus.com/algs/game/43690bdcfda972bc0dacf58dbc86de61,Losers Round 2 - Game #4 - World's Edge,6,REJECT WINNITYJP,7,3,6,3,3,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #4,4,World's Edge,43690bdcfda972bc0dacf58dbc86de61,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/43690bdcfda972bc0dacf58dbc86de61,https://apexlegendsstatus.com/algs/game/43690bdcfda972bc0dacf58dbc86de61,Losers Round 2 - Game #4 - World's Edge,7,MKERS,4,0,5,5,5,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #4,4,World's Edge,43690bdcfda972bc0dacf58dbc86de61,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/43690bdcfda972bc0dacf58dbc86de61,https://apexlegendsstatus.com/algs/game/43690bdcfda972bc0dacf58dbc86de61,Losers Round 2 - Game #4 - World's Edge,8,LG,6,2,5,3,3,ok
playoffs_split2,ALGS Year 4 Split 2 Playoffs,Y4-Split2,ALGS-Playoffs,Global,Day4,LosersRound2,Losers Round 2,Game #4,4,World's Edge,43690bdcfda972bc0dacf58dbc86de61,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Day4/LosersRound2/43690bdcfda972bc0dacf58dbc86de61,https://apexlegendsstatus.com/algs/game/43690bdcfda972bc0dacf58dbc86de61,Losers Round 2 - Game #4 - World's Edge,9,GUILD,10,3,5,2,2,ok
